index,评论内容,Year_Month,Tree Hole
347.0,李医生，看视频里面提到了你，过来看看你！,2020-04,0
373.0,以前都是互相调侃“熬夜修仙”，现在这个年纪上来了，熬夜得时候隐隐举得这个心脏不舒服，第二天也没精神。才知道“熬夜猝死”四字的个中滋味。,2020-04,1
1435.0,今天不想起,2023-01,1
596.0,0,2020-09,0
1010.0,中午好，李医生，是否一切安好！疫情总是小规模爆发！我们也在封校中。中秋已过，天冷加衣！,2021-09,0
1368.0,李医生，我们不会忘记你,2022-12,0
702.0,中秋一定要吃月饼啊，李先生，我喜欢云腿，你呢,2020-09,0
1131.0,新年快乐,2022-02,1
52.0,这世界会好吗,2020-02,1
372.0,李医生，我最近开始学做菜了，纸上得来终觉浅，没我想的那么难,2020-04,1
833.0,快一年,2021-01,0
1216.0,三年了，疫情还是没结束，过年到现在只能在市区活动，所有高速关卡全部封死完全封闭，工作现在越来越不稳定了，年初到现在降薪两次，生活和房贷要垮了，现在一天一顿饭，整个人都要崩溃了，什么时候是个头。疫情什么时候能结束。,2022-05,1
411.0,希望你永远存在！,2020-05,0
773.0,今天是我弟弟李医生，儿子一直流鼻血，我都失眠了,2020-11,1
142.0,晚安,2020-03,1
889.0,没有感觉的大年初一，来看看你。,2021-02,0
717.0,李医生，每天我都到您这里来转转，希望您好，希望您家人好，希望我也一切都好，希望大家都好吧~,2020-09,0
762.0,刚下班，好累啊,2020-11,1
518.0,八月啦,2020-08,1
486.0,不知道为什么，今天特别想哭，随便一点小事也能让我哭个稀里哗啦的，我今天哭得多了，你的悲伤也让我一起哭出来，那你就只剩下快乐啦！,2020-06,1
666.0,今天表彰的应该有你一份。,2020-09,0
535.0,还有13天要考护师 ，加油！,2020-08,1
378.0,如果有人承诺给你英雄称号，你愿不愿意去牺牲？相信没有人愿意。 如果因为医院或某些人的渎职导致医生殉职，然后追授英雄，你接受吗？ 17年前，tai  wan SARS殉职医师林重威的父亲不接受英雄表彰，他说“行*政^官**僚企图用滥情式荣誉来掩饰自己决策的过失，是一种可耻的行为”。,2020-04,0
450.0,恭喜了,2020-06,0
572.0,下午好,2020-09,1
1093.0,李医生，今天要带孩子们去打疫苗了，一切都很好，您放心。您给我力量，我希望12月和她能和好如初,2021-12,1
1351.0,我们没有忘记你,2022-12,0
1469.0,李医生明天考试祝我一次成功吧,2023-03,1
1058.0,李医生 我犯了错 还因为我的不上进女朋友和我分手了 我们在一起快7年了 从高中到工作 每天度日如年 一到晚上特别压抑 生活还特别累 她已经对我失望透顶了 没有任何希望了 要不是还有父母要养 我可能会选择离开这个世界了,2021-11,1
700.0,文亮先生，北京市通过了一个条例，说的是公共卫生事件应急报告，非恶意的不实报告不追责了。我觉得这是一个小进步，想跟您说说，让您知道。,2020-09,0
1522.0,到晚上了🌃，你还好吗李文亮医生👨⚕️我还记的你哦，我爱你❤️,2020-08,0
961.0,藏在心里其实比说出来更舒服,2021-06,1
33.0,不敢相信,2020-02,1
842.0,李医生 2021年啦 新年快乐！,2021-01,0
905.0,李医生晚上好，最近我特别忙，但特别充实，也很快乐哦，希望你也快乐，嘿嘿,2021-02,1
599.0,午安,2020-09,1
800.0,文亮医生，早,2020-12,0
170.0,願哨利聲遠，願亡魂安息。,2020-03,0
1540.0,一年了，这一年真的有那么多不容易，吹哨人，向你致敬，我们永远记得你。请安息🙏,2020-12,0
695.0,依旧在看时政的我，咳咳嗽嗽～是不是感冒快好的征兆,2020-09,1
1107.0,疫情快点好起来,2022-01,1
63.0,走好，李医生！,2020-02,0
112.0,人民永远铭记英雄。罪人必将受到历史的审判。默哀。一路走好。,2020-02,0
1408.0,谢谢您的发声，愿我们大家一切安好,2022-12,0
632.0,感谢您，向您致敬。,2020-09,0
951.0,都五月二号了，我要抓紧收拾整理好自己心情，放下四月的种种。继续出发了！！！李医生，如果遇见小黑，请告诉它，我还是会想它，请小黑照顾好自己，找一个陪它玩的主人。如果又来世，和我继续做朋友可以吗？,2021-05,1
1491.0,这个世界不配敢于担当的你，希望一路走好🙏,2020-02,0
225.0,李医生，你知道吗，今天云南清零了。 祝你在那边一切安好,2020-03,0
67.0,李医生一路走好.,2020-02,0
217.0,追责看来是没下落了，那也就谈不上从根本上吸取教训了，又一次白白的牺牲，愧对李医生。,2020-03,1
382.0,从您确诊到离去，从您出生到死亡，一切都来得太匆匆。尊敬的李文亮医生，明天就是清明节了，提前向您道一声珍重，世人定会记住您为这次疫情作出的贡献的。谢谢您，鞠躬！,2020-04,0
226.0,李医生，早安！你的善良我们会牢记，英雄的荣光会洒满神州大地。您是真正的大国脊梁，愿您在天国幸福，冬去春来，愿一切安好,2020-03,0
1440.0,早～医生☕️☀️,2023-01,0
1209.0,李医生，收假了，全员核酸开始了。,2022-05,1
481.0,李医生 端午安康！我希望你能知道 所有人都很怀念你,2020-06,0
1180.0,午安,2022-04,1
1022.0,降温了 你也要注意保暖啊,2021-10,0
1360.0,在天堂记得喝腊八粥,2022-12,0
1493.0,好好休息吧🙏🙏🙏,2020-02,0
489.0,我最近好迷茫，总感觉日子过得不好不坏，但不知道怎么能过得更好,2020-06,1
321.0,李医生 我早起跑步回来啦,2020-04,1
1449.0,大过年的被泼了一盆冷水，我似乎已经说不出话来了。祝你新年快乐李医生,2023-01,1
715.0,数学真难，但我一定要克服它！还要克服自己的粗心,2020-09,1
394.0,希望每一个善良的人也是一个独立思考的人，才会不负您的牺牲。我儿子写一篇关于您的英语作文，希望长大以后他成为您那样的人。,2020-04,0
412.0,李文亮医生，上午好,2020-05,0
500.0,早安李医生！,2020-07,0
699.0,肖战都复出了，你那边🈶心怡的电视剧看吗？,2020-09,0
45.0,R.I.P.,2020-02,0
704.0,亮亮，早安！您的身影有没有在镜头里，都在我们的心里，您的行为被不被有的人提起，都在老百姓的记忆力……,2020-09,0
542.0,李医生，今天的武汉是大晴天哦！,2020-08,0
1397.0,李医生，今天云南天气突然变得好冷好冷,2022-12,1
1311.0,分手了 头一次觉得我最大的优势也是我和他之间最大的问题,2022-11,1
233.0,刚才看了你同事在ecu抢救50天的视频，心里特别不好受。“恶有恶报，善有善报”多半是人们的愿望吧。,2020-03,0
17.0,挽留,2020-02,0
691.0,早啊 李医生 2020年就剩100天啦 你在那边还好吗 我找到工作了 大家都对我很好 希望我能好好学知识 早点帮家里减轻负担 我想明年带他们去北京 到时候我来你这里打卡呀,2020-09,1
801.0,朋友妈妈生病了，一定要好起来啊,2020-12,1
84.0,一路走好，兄弟,2020-02,0
763.0,昨天是北京第一场雪,2020-11,1
626.0,向您致敬,2020-09,0
1258.0,李医生，感情的事情好累呀，愿自己还能保持初心，加油！,2022-08,1
665.0,您是人民的英雄，向您致敬,2020-09,0
1553.0,🙏,2021-11,0
835.0,晚安,2021-01,1
1380.0,谢谢您，一切都好起来了。,2022-12,1
1388.0,谢谢你，李医生，都重启了都会好好的,2022-12,1
50.0,r.i.p,2020-02,0
912.0,晚安，李医生！,2021-03,0
1166.0,好像热点已转移到俄乌问题上了。,2022-03,1
1161.0,宝宝啊，你坚强点。妈妈你,2022-03,1
819.0,李医生早上好啊，2020很快就要过去了，你在天堂还好吗,2020-12,0
821.0,李医生，今天过的挺充足的，该做的计划都完成了。还在纠结天津财经大学和首都经济贸易大学，应用统计专业硕士该报哪个学校，大家有什么建议吗？,2020-12,1
550.0,我们放假啦 开学就高三了 我们市这次出题还挺简单 爸爸妈妈准备带我去旅游 其实生活也挺幸福,2020-08,1
1361.0,感恩我们解封了,2022-12,1
1415.0,跟李医生同年同月生日的我今天也阳性了，不过应该我是姐姐吧。现在已经全面解封了，只是多了好多我这样“感冒”的人。李医生，真的想抱抱你想跟你说一声，你是最棒的医生,2022-12,1
710.0,卑鄙是卑鄙者的通行证，高尚是高尚者的墓志铭......,2020-09,0
1550.0,对了。麻烦李医生保佑一下我的六级啊！！！！🙏🙏🙏感恩有你,2021-08,1
1148.0,李医生，组织别人工作好难，心很累,2022-02,1
1193.0,李医生 学不动了 想成为英雄却没动力了 丑国该死,2022-04,1
642.0,原来都过了这么久了,2020-09,1
462.0,恭喜，李医生,2020-06,0
621.0,要好好的,2020-09,1
979.0,李医生，感觉生活。。。不知道怎么说，也许是太贪心，咎由自取,2021-07,1
1442.0,新春快乐，李医生。,2023-01,0
541.0,李医生，在我心里，你也是大英雄。,2020-08,0
1476.0,李医生，晚安,2023-04,0
1001.0,李医生，中秋节快乐,2021-09,0
902.0,李医生，今天打算放弃一段一厢情愿的感情啦，希望我能快快走出来，其实一个人也没有关系对吗,2021-02,1
121.0,上帝曾派人警示世人，世人疑之，驱之，蔽之，拒之。李医生一路走好今夜，我心好痛,2020-02,0
1177.0,[小白菊],2022-04,0
893.0,我今天好累，还有一大推任务没完成,2021-02,1
451.0,恭喜李医生,2020-06,0
1545.0,最近有点忙，挺多事，要调整好自己的心态！李医生晚安💤,2021-03,1
1377.0,告诉你呀，是结束，也是开始,2022-12,1
495.0,晚好,2020-07,1
303.0,早啊，亮哥,2020-04,0
1367.0,晚安，李医生！,2022-12,0
1444.0,过年好，老李 （这样称呼您，好像有点不礼貌了）,2023-01,0
1072.0,买房压力真的好大,2021-12,1
1542.0,好想👀小CO⚽,2021-02,1
106.0,不信什么正道，但愿人长久,2020-02,1
1208.0,今天不用做核酸检测，开心,2022-05,1
727.0,李医生生日快乐呀,2020-10,0
330.0,祝你走好 祝你之后快乐,2020-04,0
88.0,每次点开都好伤心，因为再也不会更新了,2020-02,1
1519.0,回复@RRrrrrppppprt 的表态:💤,2020-06,1
795.0,新年快乐，李医生,2020-12,0
397.0,电子公墓 我觉得我应该愧疚，但我没有，我只是愤怒恐惧恨。,2020-04,1
988.0,大家都要好好过,2021-08,1
766.0,冬天来了 今年快过去啦 李医生,2020-11,0
995.0,当时我是回到老家参加祖父周年祭烧纸时祖母对我说的，我一脸疑惑，过后才反应过来原来我从小所在乎的事他们都知道。虽然当时我没回答，但我想从我回来给祖父烧纸这件事祖母是应该知道答案的。过去虽然祖父祖母一心只疼他们的外孙，但我觉得过了这么多年这些都已经不重要了，而且我也不需要了。,2021-08,1
1300.0,晚安,2022-11,1
439.0,早呀李医生，我现在在等PhD的offer，虽然学科不一样，但是我也想和你一样为这个世界做出我的贡献。,2020-05,1
1318.0,文亮早,2022-12,0
485.0,母子平安，真想给孩子赞助点生活费，有发起的朋友告诉我一下,2020-06,1
1308.0,今天一天都心烦意乱。,2022-11,1
40.0,你醒醒啊！,2020-02,0
1210.0,刚刚突然想起你 ，来看看,2022-05,0
803.0,阿 2020要过了呢...,2020-12,1
1405.0,大家没忘记你，真好。要是你还在该多好,2022-12,0
90.0,再也看不见你更新微博了……,2020-02,0
1357.0,平凡的人，伟大的人,2022-12,0
1383.0,三年终于结束，致敬您！,2022-12,0
1028.0,李医生，我感觉我陷入了堕落，我想走出来好好生活,2021-10,1
1254.0,只是怕我会做出什么影响的事，才来看下,2022-08,1
663.0,李医生，一天的第一节课快结束了,2020-09,1
386.0,爱吃炸鸡的你，笔芯 有时候我不知道自己为什么活着，麻木……,2020-04,1
882.0,我仰慕的大神有对象啦,2021-02,1
716.0,李医生，钟老说到我们人民时流泪了，他一定也想到了您，心疼您。,2020-09,0
449.0,晚安,2020-06,1
228.0,：我们分手了，我努力挽回过了，人心真的是很难推测的一个东西，原来不是真心就可换真心，请缘分不要再给每个人安排这种遇见了，生活已经很难了s,2020-03,1
444.0,恭喜！,2020-06,0
1082.0,李医生 早啊 我现在在私人医院工作 好累啊,2021-12,1
1195.0,[小白菊][小白菊][小白菊][小白菊][小白菊],2022-04,0
1241.0,李医生，升高三了作业真的好多啊，不过我一定会更努力的,2022-07,1
222.0,李医生，晚上好，不介意这里成为树洞的对吧✧٩(ˊωˋ*)و✧,2020-03,0
1395.0,希望疫情早日结束，也希望我的生活会越来越好。,2022-12,1
668.0,每个人都有自己心中的英雄，英雄走好！,2020-09,0
69.0,加油一定要挺过去！,2020-02,0
840.0,新年快乐李医生,2021-01,0
193.0,李医生告诉你一个好消息，中央调查组给你平反了。,2020-03,0
1438.0,新的一年，活下去,2023-01,1
1376.0,李医生，老乡，晚安啦,2022-12,0
1554.0,李医生，此时此刻我就站在窗户口，可是我不能跳啊，明天还有好多蛋糕等着我做呢，是许多小姐姐的草莓蛋糕🍓,2021-12,1
1560.0,@浪漫和山yy: 李医生 端午安康！晚安💤💤永远的青年！,2022-06,0
514.0,下了一夜的雨，现在还在淅沥沥的，雨天难免会伤感，看看所有给你留言的粉丝，亮哥，我们都念着你，让权利与不公滚开！,2020-07,0
733.0,生日快乐呀！！！,2020-10,0
137.0,夜晚，为你点上,2020-03,0
405.0,好想工作,2020-05,1
1556.0,李医生 新年快乐🎆,2022-02,0
157.0,谢谢您,2020-03,0
402.0,结婚好难啊,2020-05,1
1146.0,新年好呀 今年已经高三啦  疫情见证了我的一整个高中时代,2022-02,1
914.0,保佑我升职加薪啊 希望尽快走出低谷,2021-03,1
201.0,李医生，连续三天我又早醒了，不知道怎么回事？,2020-03,0
1294.0,节日快乐,2022-10,1
1298.0,李医生，国庆节快乐哦！这两天家里出了点事，而我已经进去了备考冲刺期，从来没想过这些事会堆在一起，只能硬着头皮往前啦,2022-10,1
388.0,李医生：最近在网上认识了一个很善良的姐姐，开心了许多，还是善良的人多。晚安,2020-04,1
305.0,好几天没来了,2020-04,1
1528.0,🙏🙏🙏 一切都会好起来的！,2020-09,1
917.0,李医生，山河令好好看啊，我又没认真听课了自制力不强,2021-03,1
972.0,李医生，怎样才能忘记呢,2021-07,1
74.0,加油，为您祈福,2020-02,0
706.0,李医生 我现在不知道该怎么办了 有一个机会我想抓住 但我又不想伤害别人,2020-09,1
1128.0,李医生 新年快乐啊 西安疫情马上快2000列了 希望西安赶紧挺过去 我们宝鸡的学生也被封校回不去家 计划都被打乱了希望疫情赶紧过去让我们学生也能早点回家,2022-01,1
1215.0,李医生  今天无意中提到他了  原来时隔这么久 很多细节记得还是很清楚啊  以为已经放下了  但是还是会难受啊,2022-05,1
334.0,李医生，一路走好！,2020-04,0
1434.0,唉:-(,2023-01,1
1250.0,迷茫,2022-08,1
1479.0,今天休息，昨天遇到太多奇葩了也太忙了，今天天气不错大太阳，不知道往那走，练了题，考了2次模拟考都是70多分，怎么办啊,2023-04,1
101.0,为你点亮回家的路  一定要好起来,2020-02,0
1347.0,相信会好起来的,2022-12,0
783.0,新年快乐,2020-12,1
299.0,来看你,2020-04,0
1079.0,我数学彻底凉了。我也不知道我涂的啥,2021-12,1
1142.0,李医生，今天又下雨了,2022-02,1
134.0,我真的很难过，英雄你别走！你的陨落只能让我们更加痛恨流氓们，我们伟大民族多灾多难，连句真话都很难生存！必须树正气，不能愧对5000年的列祖列宗！英雄永远活在人民心中！,2020-02,0
1386.0,谢谢您，三年了终于结束了,2022-12,0
1213.0,五一快乐！！！ 我的妹妹要5岁啦 感觉时间过得好快,2022-05,1
831.0,早,2021-01,0
1005.0,真的睡觉了，不早了，李医生，晚安。,2021-09,0
324.0,李医生，走好！,2020-04,0
531.0,李医生，我一个人好怕,2020-08,0
1448.0,我的铁粉要掉了 最近很忙 盲目的忙 我的狗狗被放炮的声音吓跑了 找了一晚上 结果 找到已经.....哭了一个星期 身边人都劝 现在心情好了一点了 唉,2023-01,1
543.0,李医生 我昨天玩了摩尔庄园 好怀念童年的事情哦,2020-08,1
547.0,过来看看您，等待的日子挺难熬，真的好想快些到来，我会等下去，希望时间过的快些..,2020-08,1
562.0,本来能升职到总监助理，结果信任的一个同事给公司介绍了他以前的同事空降到部门经理了。只有他知道我可能会升职。知道职场没朋友，但是他在工作上给了我提很多中肯的意见，没想到会这样。最近工作小错误不断，被新领导天天责备。感觉努力活着好累。如果人生可以重来，我希望自己一个人潇洒地过一辈子。,2020-08,1
735.0,庆余年2还是原班人马,2020-10,0
1113.0,想有个大宝～仅此而已～,2022-01,1
1101.0,李医生，早。,2022-01,0
656.0,我们记得您,2020-09,0
1480.0,英雄一路走好希望早日还你一个公道🙏🙏🙏,2020-02,0
940.0,早啊，李医生,2021-05,0
1184.0,哥，来根烟吗,2022-04,0
350.0,李医生，今天10点大家会一起想念你，感激你，祝福你,2020-04,0
606.0,致敬！,2020-09,0
335.0,李医生，你是我们的英雄,2020-04,0
1206.0,突然好喜欢绿色的东西,2022-05,1
631.0,谢谢您，致敬,2020-09,0
661.0,在另一个世界要好好的啊  感恩永念,2020-09,0
1061.0,新年快乐,2021-12,0
463.0,恭贺您喜得二宝！,2020-06,0
513.0,李医生，我爱上了一个人。我们都曾为您愤慨悲恸、一直惦念，我一度心灰意冷。但爱上他以后我有了勇气和精神上的安全感，我会更努力to make the world better. 愿您的的爱人始终平安健康，愿您的孩子会在一个更好的世界长大。请您见证我们的努力与清澈。,2020-07,1
244.0,李叔啊 你能帮我问问 我还有多长时间吗？我过得好不开心，我觉得我现在就是为我的父母朋友在活，完全是为了不让他们伤心我好累啊,2020-03,1
351.0,李医生，愿所有的悼念都不要流于形式……，晚安,2020-04,1
281.0,早,2020-04,0
1130.0,看着您的微博还是会热泪盈眶 此刻我在西安经历这疫情 愿这次疫情过后 再没有疫情,2022-01,1
13.0,下午好,2020-02,1
532.0,李医生，下午好。,2020-08,0
1373.0,李医生，疫情终于结束了,2022-12,0
1199.0,为什么现在这么绝望，比武汉那时候更加绝望，武汉的时候虽然更苦，但好像觉得一切都是有希望的，都会慢慢变好，而这次我真的感觉，不会变好了，弥漫在空气里的只有绝望。,2022-04,1
1548.0,晚安💤,2021-06,0
20.0,走好,2020-02,0
1335.0,早呀李医生,2022-12,0
1346.0,李医生…谢谢您…,2022-12,0
965.0,hi 现在在下大雨 在想事 自己并不是一个善于表达情感的人 跟别人耍朋友吃不得什么亏 也说不出软话 哈哈 小时候不记得是是三四年级还是小学毕业 自己从古蔺到广东 到三星镇的时候 一直想着 我爷爷好像说他喜欢表 就去里面转了转 我说给我爷爷买的 那个孃孃还给我一个小表盘的表 还是夜光的,2021-06,1
358.0,老李，你听见了么？我们在怀念你！,2020-04,0
1365.0,李医生 谢谢您,2022-12,0
215.0,李医生，我家这个小城市刚刚病毒清零了！！！真的很开心！！,2020-03,0
1527.0,中秋快乐🎑,2020-09,0
731.0,李医生双节快乐！,2020-10,0
272.0,致敬,2020-04,0
812.0,快要跨年啦李医生，你要过得很好很好呀！,2020-12,0
169.0,李医生，您在天堂能看得到吗?,2020-03,0
1183.0,早上好 李医生,2022-04,0
91.0,人间太苦了，不值得。祝您来生平安健康,2020-02,0
785.0,一年了,2020-12,1
12.0,您走好,2020-02,0
750.0,今天是第一次在这里您说话 ，好多人都把您当做树洞了，以后会经常会来看看您。 现在是十月份了，2020年都快过去，有些事情必须要在年尾做到。,2020-10,1
643.0,致敬英雄！,2020-09,0
1.0,您慢走,2020-02,0
1362.0,三年了终于结束了,2022-12,0
683.0,愿您在天堂，一切安好。,2020-09,0
436.0,李医生，您应该是10月份的生日吧，是不是哪里弄错了。假期好忙，每天都好累，祝您安好。,2020-05,0
4.0,走好～,2020-02,0
703.0,李医生 今天中午医院通知我岳父胃癌晚期 我媳妇怀着8个月大的孩子哭的不成样了 那一刻感觉好无助,2020-09,1
1009.0,大姨妈推迟了 烦躁 科室还有一个事妈老哥 你去她梦里警告她一次啊,2021-09,1
306.0,永垂不朽,2020-04,0
755.0,李医生，《在一起》播出了，虽然和你们真是抗疫的过程肯定是有不一样的，但…真的感谢你们所有英雄为国家和每个人的付出，谢谢你❤️,2020-10,0
410.0,你好，永远的青年,2020-05,0
239.0,李医生，出调查结果了，你知道了吧。训诫书必须撤销。但这个事还不是全部重点，中南所只是个执行者，主使人还在重重黑幕后面，如果不给交待，我们只能默默问候他十八代祖宗。,2020-03,0
1040.0,李医生，今天降温了,2021-11,0
1525.0,谢谢🕯️,2020-09,0
442.0,李医生早 来唠叨唠叨哈哈哈 太喜欢大老师了 听别的歌儿会有各种情绪 唯独没有快乐 可大老师的歌儿一响我就会开心 还会摇头晃脑哼唱  李医生你知道那种感觉吗 我想你一定懂 毕竟我们都是白痴型的 对吗yep🤘🤘🤘,2020-05,0
460.0,父亲节快乐。,2020-06,0
1497.0,🙏🙏🙏,2020-02,0
1167.0,最近一直在做核酸 很多人的生活都暂停了,2022-03,1
924.0,李医生,2021-04,0
116.0,We don't deserve you.,2020-02,0
640.0,我也来表彰来了,2020-09,0
920.0,2020.10.28-2021.03.04第二次和好分手了，可能不适合恋爱吧，总是出问题，我们终究还是错过了,2021-03,1
1502.0,来看大家的留言，眼里贮满了泪水，平凡人各有各的心事，各有各的难处，在这唠唠嗑，放松下，虽然李医生不能回答，他一定在天上看呢！晚安！李医生👨⚕️！,2020-03,1
1048.0,李医生 你看初冬的上海街头很好看,2021-11,0
247.0,虽然他们道歉了，我们想知道全国派出所每天处理那么多案件，也没见央视播过几个，当时你们小小的训诫是怎么上的央视新闻，而且好几个频道播报。这是派出所能干的出来的事？,2020-03,0
705.0,你就像我心里一道无法愈合的伤口，不敢忘记，也不敢想起，一碰触就痛到不能自已,2020-09,0
980.0,亲爱的李医生 今天是党100周岁的生日 一愿祖国繁荣昌盛 二愿善良的人们平安喜乐 晚安 李医生,2021-07,0
484.0,在哪一刻，你发现自己一直是个普通人。,2020-06,1
1464.0,三年前还说自己还年轻，现在就发现父母已经老了，真的老了，我也不年轻了。,2023-02,1
328.0,早上好，李医生。,2020-04,0
1324.0,谢谢您！！,2022-12,0
384.0,李医生，我今天为自己的计划努力了，明天我还想更努力一些加油,2020-04,1
527.0,秋不秋，夏不夏，李,2020-08,1
1316.0,终于告一段落了，几天不吃不睡。就等着结果。 一切归零明天重新开始。,2022-11,1
203.0,李医生，寒潮又来了，天气又转凉了。,2020-03,0
1222.0,晚安李医生明天我会加油的,2022-06,0
1122.0,我到单位了李医生 希望今天不要太忙 要仔细对待 不要马虎,2022-01,1
1295.0,现在就想快点过来,2022-10,1
1509.0,💐🙏🙏🙏,2020-04,0
895.0,每次打开这条微博的评论，都会让我热泪盈眶,2021-02,1
1000.0,李医生晚安,2021-09,0
1171.0,李医生，东西又找不到了，等着用呢，丢三落四的，可怎么整,2022-03,1
787.0,新年快乐,2020-12,0
964.0,李医生 这个世界好像很好 又好像没有我们想得那么好 晚安,2021-06,1
1534.0,以马内利🙏,2020-10,0
1541.0,晚安李医生💐,2021-01,0
838.0,李医生 新年快乐,2021-01,0
1174.0,李医生，好久没来了，我外婆去世了，生离死别，我好悲伤，我好遗憾，原想3月底去看望她，可是她不在了,2022-03,1
1456.0,老李，日子还是有盼头的,2023-02,1
858.0,石家庄解封啦，周边区域已经开始恢复正常生活秩序了，还有12天就要过年啦🧨,2021-01,1
168.0,哥，还好吗？我们都念着你呢！,2020-03,0
1011.0,李医生 我喜欢了一个不该喜欢的男孩子 明知道结果会很难过可还是喜欢了,2021-09,1
509.0,晚上好，同为护士的我很不幸听到那么一则消息,2020-07,1
368.0,我的婆婆在我很小的时候就随时对别人说，我孙女长大一定是一个有出息的人，我一定要努力成为这样的人，让逝去的婆婆在天上感到欣慰。婆婆不要担心，小小的我已经长大变坚强了。,2020-04,1
1414.0,谢谢您，李医生，伟大的人，老天爷会保佑您的家人一生平安健康,2022-12,0
501.0,成功的负债了4000,2020-07,1
1126.0,反反复复在流产，真的太想要一个健康的宝宝了。真希望2022能有一个小天使,2022-01,1
1282.0,李医生，石家庄有疫情了，想回家可是中秋节回不去了,2022-09,1
908.0,我要按时体检,2021-03,1
885.0,想你了，经常来看你,2021-02,0
945.0,希望您的家人平安健康幸福快乐,2021-05,0
375.0,李医生，如果你还活着今天是不是也会和我们看同一个月亮！,2020-04,0
241.0,您去世那晚，我正好躺在福州市二医院的病床上，刷您微博，知道那也是您曾经工作过的地方，感觉特别近。今天看了北京一个眼科医生受伤害的详细报道，觉得您这职业真辛苦。但小女三岁，一直说想当医生，我还是会支持她的！我们都加油！,2020-03,1
804.0,亮哥，今天山东下雪了，好冷呀,2020-12,1
1436.0,除夕快乐,2023-01,0
667.0,要播出了呀 致敬抗疫英雄,2020-09,0
637.0,铭记 致敬,2020-09,0
408.0,送给平行时空的你。,2020-05,0
1247.0,李医生 这几天在想为什么我一直在封闭自己 明明算是个幸运的人 爸妈很爱我 弟弟偶尔也不乖但是很多时候表现出来都是爱我 但是我有的时候又觉得自己一无所有 很想死 没有勇气做很多事情 但是又会想 明天是新的一天 要更加快乐 就算封闭自己也要很快乐,2022-07,1
474.0,李医生 你要好好的呀,2020-06,0
1119.0,今天是2022年1月3号，新年快乐,2022-01,0
270.0,嗨,2020-04,0
264.0,晚安,2020-04,0
1315.0,李医生，活着好累，每天心里不停的有声音在说“没有意义”，可是我还要好好活着，为了我的爸爸妈妈，为了我的猫猫们。我要坚持下去,2022-11,1
1200.0,又来树洞啦！为什么别人都认为结婚生子是一件容易的事呢？到了我这里就成了一件特别复杂的事情。唉。甲状腺结节上上个月4a，上个月杭州疫情严重，这个月整个南方疫情都不乐观，很怕坐动车遇到上海跑出来的…,2022-04,1
1421.0,不知不觉 三年了.. 最终 我们还是挺过去了 估计你现在也三岁了吧…,2022-12,0
1352.0,李医生。活着好难,2022-12,1
161.0,李医生您在天上还好吗,2020-03,0
1378.0,谢谢您2022.12.08,2022-12,0
544.0,李医生，今天武汉天气很好，不知道您过的好吗,2020-08,0
1285.0,"今天成都""原则上居家了""。。。",2022-09,1
177.0,看到关于你的新闻我又哭了,2020-03,0
1036.0,真的很感谢你,2021-11,0
950.0,当年去给你献花的，不知道来四十九中献花了没有？,2021-05,1
1165.0,李医生 我现在在排队做核酸 排了好久,2022-03,1
941.0,你还好吗…,2021-05,0
1304.0,亮哥，早安！,2022-11,0
492.0,今天去给他过父亲节了，满满的恶心感，越来越没耐心，连逢场作戏都觉得恶心。我就是恨他，我希望他不得善终！,2020-06,1
339.0,李医生 早上好☀️！,2020-04,0
1198.0,我睡不着，反反复复的疫情看不到尽头，不知道什么时候能解封，好难过,2022-04,1
1518.0,👶出生了 ，愿你和他们都安好,2020-06,0
780.0,新年快乐啊,2020-12,0
802.0,突然好迷茫呀，李医生,2020-12,1
1203.0,老李,2022-05,0
1465.0,焦虑,2023-03,1
1013.0,会好的,2021-10,1
1345.0,李医生 晚安,2022-12,0
419.0,5.22祝另一边的你安好,2020-05,0
1485.0,@梦想到哪里: 最不愿看到的消息第一次发现肺炎是你，你告知朋友圈，结果说你散播谣言训斥 ，昨天新闻发现肺炎第一人记大功，却没你名字，你才34岁就这么走，人民眼睛是雪亮的，你才是武汉最好的医生，天佑不保你，你会永远活在人民心里，李医生辛苦了，一路走好🙏,2020-02,0
98.0,都等你发微博呢，快出来辟谣,2020-02,0
1016.0,国庆快乐,2021-10,0
505.0,李医生，明天美国成都领事馆就滚蛋了,2020-07,0
1042.0,李医生，庆余年二要来了难受,2021-11,0
223.0,看了每天都会有那么多人来留言，眼角湿润了，不清楚为什么会流泪。,2020-03,1
185.0,国家监察委的调查结果怎么还没出来啊？有谁知道吗？,2020-03,1
1080.0,李医生 新年快乐 一切安好,2021-12,0
1059.0,妈妈的肝癌已经确诊了，看着病例我哭了，单亲妈妈的我怎么来承受这一切，爸爸已经走了，现在妈妈又这样，还有个儿子要养，前方一片黑暗,2021-11,1
246.0,今天是第一天开始清明祭扫，国内疫情稳定，国外还很困难，希望世界早日健康，安好。感谢李医生吹了哨，否则，不敢想象现在的世界，也许更可怕。,2020-03,1
1462.0,人们赞颂他，却发现他也不过是平凡而不起眼的普通医生，本无意于成为英雄，只是民众需要英雄。,2023-02,1
1143.0,我总是让自己情绪失控,2022-02,1
498.0,晚安啦！,2020-07,0
922.0,李医生初试成绩还不错 但是最近一直进入不了状态去准备复试 希望复试也能顺顺利利啦,2021-03,1
1488.0,🙏🙏🙏🙏🙏🙏,2020-02,0
797.0,最后一天也不开心,2020-12,1
